,buying price,maintanence price,doors,capacity (persons),luggage boot size,estimated safety,class_pred,class
1380,2.0,2.0,5.0,4.0,0.0,2.0,0,0
1381,0.0,3.0,5.0,5.0,1.0,1.0,0,0
1382,1.0,1.0,2.0,5.0,2.0,2.0,3,3
1383,0.0,2.0,3.0,4.0,1.0,1.0,0,0
1384,2.0,1.0,3.0,4.0,2.0,2.0,0,0
1385,0.0,0.0,2.0,5.0,1.0,2.0,3,1
1386,0.0,0.0,3.0,5.0,2.0,2.0,3,3
1387,3.0,0.0,3.0,2.0,2.0,2.0,2,2
1388,1.0,3.0,3.0,4.0,0.0,2.0,0,0
1389,2.0,3.0,4.0,2.0,0.0,0.0,2,2
1390,1.0,1.0,5.0,5.0,2.0,2.0,3,3
1391,3.0,3.0,2.0,4.0,1.0,1.0,2,2
1392,0.0,0.0,2.0,5.0,2.0,1.0,1,1
1393,0.0,0.0,3.0,4.0,2.0,1.0,1,1
1394,0.0,1.0,5.0,4.0,2.0,2.0,3,3
1395,2.0,1.0,2.0,5.0,2.0,2.0,0,0
1396,2.0,0.0,2.0,2.0,0.0,1.0,2,2
1397,1.0,2.0,5.0,4.0,0.0,1.0,0,2
1398,0.0,0.0,4.0,5.0,2.0,2.0,3,3
1399,3.0,3.0,5.0,2.0,1.0,0.0,2,2
1400,1.0,1.0,4.0,4.0,1.0,2.0,3,3
1401,0.0,2.0,4.0,5.0,2.0,2.0,3,3
1402,1.0,3.0,5.0,5.0,1.0,0.0,2,2
1403,1.0,0.0,5.0,4.0,2.0,2.0,3,3
1404,0.0,1.0,3.0,4.0,2.0,1.0,1,1
1405,0.0,1.0,4.0,5.0,2.0,2.0,3,3
1406,3.0,3.0,4.0,2.0,1.0,2.0,2,2
1407,0.0,0.0,5.0,5.0,2.0,2.0,3,3
1408,1.0,3.0,3.0,4.0,2.0,2.0,0,0
1409,1.0,2.0,5.0,5.0,1.0,1.0,0,0
1410,0.0,0.0,5.0,4.0,2.0,2.0,3,3
1411,0.0,0.0,5.0,5.0,1.0,2.0,3,3
1412,0.0,0.0,3.0,5.0,2.0,2.0,3,3
1413,0.0,2.0,4.0,5.0,1.0,2.0,3,3
1414,1.0,0.0,5.0,5.0,2.0,2.0,3,3
1415,1.0,0.0,4.0,5.0,1.0,2.0,3,3
1416,2.0,3.0,3.0,5.0,0.0,0.0,2,2
1417,0.0,1.0,5.0,4.0,2.0,2.0,3,3
1418,1.0,1.0,3.0,4.0,0.0,1.0,0,0
1419,2.0,1.0,4.0,4.0,1.0,1.0,0,0
1420,0.0,2.0,3.0,5.0,1.0,1.0,0,0
1421,0.0,0.0,5.0,5.0,2.0,1.0,1,1
1422,0.0,1.0,5.0,4.0,1.0,2.0,3,3
1423,0.0,3.0,5.0,5.0,0.0,2.0,0,0
1424,0.0,3.0,4.0,5.0,1.0,1.0,0,0
1425,0.0,1.0,4.0,4.0,2.0,2.0,3,3
1426,1.0,0.0,3.0,5.0,1.0,1.0,1,1
1427,1.0,0.0,4.0,5.0,2.0,1.0,1,1
1428,1.0,0.0,5.0,5.0,1.0,1.0,1,1
1429,3.0,0.0,4.0,4.0,1.0,1.0,0,0
1430,2.0,0.0,3.0,5.0,1.0,1.0,0,0
1431,1.0,0.0,3.0,5.0,1.0,2.0,3,3
1432,3.0,3.0,4.0,2.0,1.0,1.0,2,2
1433,2.0,2.0,3.0,2.0,0.0,1.0,2,2
1434,0.0,1.0,3.0,5.0,2.0,2.0,3,3
1435,0.0,1.0,2.0,5.0,1.0,1.0,1,0
1436,0.0,1.0,4.0,4.0,1.0,2.0,3,3
1437,3.0,3.0,2.0,5.0,2.0,2.0,2,2
1438,1.0,0.0,5.0,4.0,2.0,2.0,3,3
1439,2.0,0.0,4.0,5.0,2.0,2.0,0,0
1440,0.0,0.0,5.0,4.0,2.0,1.0,1,1
1441,1.0,0.0,5.0,5.0,2.0,0.0,2,2
1442,1.0,0.0,5.0,4.0,0.0,2.0,1,1
1443,1.0,1.0,5.0,4.0,1.0,0.0,2,2
1444,1.0,1.0,4.0,2.0,0.0,2.0,2,2
1445,0.0,0.0,2.0,2.0,2.0,0.0,2,2
1446,2.0,1.0,4.0,4.0,2.0,0.0,2,2
1447,3.0,1.0,4.0,4.0,2.0,2.0,0,0
1448,1.0,2.0,3.0,5.0,2.0,2.0,0,0
1449,2.0,2.0,3.0,5.0,1.0,0.0,2,2
1450,1.0,0.0,4.0,4.0,0.0,2.0,1,1
1451,2.0,1.0,4.0,4.0,1.0,2.0,0,0
1452,0.0,2.0,4.0,5.0,0.0,1.0,0,0
1453,0.0,0.0,2.0,4.0,1.0,2.0,3,1
1454,0.0,1.0,3.0,4.0,2.0,2.0,3,3
1455,0.0,0.0,4.0,5.0,2.0,2.0,3,3
1456,0.0,2.0,3.0,5.0,2.0,2.0,3,3
1457,0.0,1.0,5.0,4.0,1.0,1.0,1,1
1458,2.0,0.0,5.0,5.0,0.0,0.0,2,2
1459,0.0,1.0,5.0,4.0,0.0,2.0,1,1
1460,0.0,0.0,2.0,4.0,2.0,1.0,1,1
1461,1.0,1.0,3.0,5.0,2.0,2.0,3,3
1462,3.0,1.0,3.0,4.0,2.0,1.0,0,0
1463,2.0,0.0,2.0,5.0,0.0,0.0,2,2
1464,2.0,0.0,5.0,5.0,1.0,1.0,0,0
1465,3.0,0.0,4.0,5.0,0.0,2.0,0,0
1466,0.0,1.0,5.0,4.0,1.0,1.0,1,1
1467,2.0,0.0,4.0,4.0,0.0,0.0,2,2
1468,0.0,1.0,4.0,4.0,2.0,1.0,1,1
1469,0.0,1.0,3.0,5.0,2.0,2.0,3,3
1470,1.0,0.0,3.0,4.0,0.0,2.0,1,1
1471,2.0,3.0,2.0,5.0,1.0,2.0,2,2
1472,3.0,3.0,3.0,5.0,2.0,1.0,2,2
1473,2.0,2.0,2.0,5.0,2.0,2.0,0,0
1474,1.0,0.0,4.0,4.0,2.0,1.0,1,1
1475,3.0,3.0,2.0,5.0,0.0,2.0,2,2
1476,3.0,2.0,5.0,2.0,1.0,2.0,2,2
1477,1.0,0.0,2.0,5.0,2.0,1.0,1,1
1478,0.0,0.0,3.0,4.0,0.0,2.0,1,1
1479,1.0,1.0,2.0,2.0,2.0,0.0,2,2
1480,0.0,3.0,3.0,5.0,1.0,2.0,0,0
1481,1.0,0.0,3.0,2.0,0.0,2.0,2,2
1482,1.0,3.0,4.0,4.0,2.0,2.0,0,0
1483,0.0,0.0,3.0,4.0,0.0,2.0,1,1
1484,0.0,0.0,5.0,5.0,1.0,2.0,3,3
1485,0.0,2.0,3.0,5.0,1.0,2.0,3,3
1486,0.0,1.0,3.0,4.0,2.0,1.0,1,1
1487,1.0,0.0,5.0,5.0,1.0,1.0,1,1
1488,0.0,1.0,5.0,5.0,2.0,1.0,1,1
1489,1.0,0.0,4.0,5.0,2.0,2.0,3,3
1490,0.0,1.0,3.0,4.0,1.0,1.0,1,0
1491,3.0,1.0,5.0,4.0,1.0,2.0,0,0
1492,0.0,0.0,3.0,5.0,1.0,2.0,3,3
1493,3.0,1.0,3.0,4.0,0.0,2.0,0,0
1494,0.0,1.0,5.0,4.0,0.0,2.0,1,1
1495,2.0,0.0,3.0,5.0,2.0,2.0,0,0
1496,1.0,0.0,2.0,5.0,2.0,2.0,3,3
1497,2.0,2.0,3.0,5.0,0.0,0.0,2,2
1498,1.0,1.0,3.0,4.0,2.0,2.0,3,3
1499,3.0,0.0,3.0,4.0,0.0,0.0,2,2
1500,2.0,2.0,4.0,4.0,0.0,0.0,2,2
1501,0.0,0.0,5.0,4.0,2.0,1.0,1,1
1502,1.0,1.0,5.0,5.0,1.0,2.0,3,3
1503,0.0,1.0,5.0,5.0,1.0,1.0,1,1
1504,2.0,1.0,3.0,4.0,1.0,2.0,0,0
1505,0.0,0.0,3.0,4.0,0.0,2.0,1,1
1506,0.0,1.0,5.0,2.0,2.0,0.0,2,2
1507,2.0,3.0,3.0,4.0,0.0,0.0,2,2
1508,0.0,3.0,2.0,5.0,0.0,1.0,2,2
1509,1.0,1.0,4.0,4.0,1.0,1.0,1,0
1510,0.0,0.0,4.0,4.0,1.0,0.0,2,2
1511,1.0,2.0,2.0,5.0,2.0,2.0,0,0
1512,1.0,0.0,3.0,2.0,2.0,1.0,2,2
1513,0.0,0.0,5.0,4.0,1.0,1.0,1,1
1514,0.0,2.0,4.0,5.0,0.0,1.0,0,0
1515,1.0,1.0,5.0,5.0,2.0,2.0,3,3
1516,0.0,0.0,4.0,4.0,1.0,2.0,3,3
1517,1.0,1.0,2.0,5.0,0.0,1.0,0,2
1518,0.0,1.0,3.0,4.0,0.0,2.0,1,1
1519,1.0,0.0,4.0,4.0,2.0,2.0,3,3
1520,0.0,2.0,4.0,4.0,2.0,2.0,3,3
1521,2.0,0.0,3.0,4.0,1.0,0.0,2,2
1522,0.0,2.0,3.0,4.0,2.0,1.0,0,0
1523,0.0,0.0,4.0,5.0,2.0,1.0,1,1
1524,0.0,0.0,4.0,5.0,0.0,2.0,1,1
1525,2.0,2.0,2.0,4.0,2.0,2.0,0,0
1526,0.0,2.0,3.0,4.0,2.0,2.0,3,3
1527,0.0,2.0,5.0,4.0,2.0,2.0,3,3
1528,3.0,1.0,5.0,5.0,0.0,0.0,2,2
1529,0.0,1.0,5.0,4.0,0.0,2.0,1,1
1530,1.0,3.0,4.0,2.0,2.0,2.0,2,2
1531,3.0,0.0,5.0,5.0,1.0,2.0,0,0
1532,0.0,0.0,3.0,4.0,2.0,2.0,3,3
1533,0.0,1.0,4.0,4.0,1.0,1.0,1,1
1534,2.0,2.0,4.0,2.0,2.0,2.0,2,2
1535,0.0,1.0,5.0,4.0,0.0,2.0,1,1
1536,1.0,1.0,2.0,5.0,1.0,2.0,3,0
1537,0.0,0.0,4.0,5.0,2.0,1.0,1,1
1538,0.0,1.0,4.0,5.0,2.0,2.0,3,3
1539,3.0,3.0,4.0,4.0,1.0,1.0,2,2
1540,3.0,2.0,3.0,5.0,1.0,1.0,2,2
1541,1.0,1.0,5.0,4.0,0.0,1.0,0,0
1542,0.0,0.0,3.0,4.0,0.0,2.0,1,1
1543,1.0,2.0,3.0,5.0,2.0,2.0,0,0
1544,1.0,1.0,2.0,4.0,0.0,1.0,0,0
1545,1.0,1.0,5.0,4.0,2.0,2.0,3,3
1546,0.0,2.0,5.0,4.0,1.0,2.0,3,3
1547,0.0,0.0,3.0,2.0,0.0,1.0,2,2
1548,0.0,0.0,5.0,5.0,0.0,2.0,1,1
1549,3.0,0.0,2.0,5.0,0.0,2.0,0,2
1550,0.0,3.0,4.0,2.0,0.0,2.0,2,2
1551,1.0,0.0,5.0,5.0,2.0,2.0,3,3
1552,2.0,3.0,2.0,4.0,0.0,1.0,2,2
1553,1.0,1.0,5.0,4.0,2.0,2.0,3,3
1554,2.0,2.0,4.0,5.0,0.0,2.0,0,0
1555,1.0,0.0,4.0,5.0,2.0,1.0,1,1
1556,0.0,0.0,2.0,4.0,2.0,1.0,1,1
1557,0.0,0.0,4.0,5.0,1.0,2.0,3,3
1558,2.0,3.0,4.0,5.0,0.0,1.0,2,2
1559,0.0,0.0,2.0,4.0,0.0,2.0,1,1
1560,0.0,0.0,4.0,5.0,0.0,2.0,1,1
1561,3.0,3.0,2.0,5.0,0.0,0.0,2,2
1562,1.0,0.0,4.0,5.0,0.0,2.0,1,1
1563,2.0,1.0,5.0,4.0,1.0,2.0,0,0
1564,2.0,2.0,5.0,5.0,2.0,1.0,0,0
1565,0.0,0.0,3.0,5.0,0.0,1.0,0,0
1566,1.0,3.0,4.0,5.0,1.0,1.0,0,0
1567,2.0,0.0,2.0,4.0,2.0,1.0,0,0
1568,3.0,3.0,3.0,5.0,0.0,2.0,2,2
1569,0.0,1.0,3.0,4.0,2.0,1.0,1,1
1570,1.0,3.0,4.0,5.0,0.0,2.0,0,0
1571,1.0,0.0,5.0,4.0,1.0,1.0,1,1
1572,0.0,1.0,2.0,4.0,2.0,1.0,1,1
1573,0.0,2.0,5.0,2.0,0.0,0.0,2,2
1574,1.0,1.0,5.0,4.0,1.0,2.0,3,3
1575,0.0,2.0,3.0,5.0,1.0,2.0,3,3
1576,3.0,0.0,3.0,4.0,2.0,1.0,0,0
1577,0.0,0.0,3.0,5.0,1.0,1.0,1,1
1578,1.0,0.0,4.0,5.0,1.0,2.0,3,3
1579,0.0,0.0,2.0,4.0,2.0,2.0,3,3
1580,0.0,0.0,3.0,4.0,2.0,1.0,1,1
1581,1.0,0.0,5.0,4.0,1.0,1.0,1,1
1582,1.0,2.0,4.0,5.0,0.0,1.0,0,2
1583,1.0,0.0,2.0,5.0,1.0,2.0,3,1
1584,1.0,0.0,4.0,4.0,0.0,1.0,0,0
1585,1.0,2.0,3.0,4.0,0.0,2.0,0,0
1586,1.0,0.0,2.0,4.0,2.0,1.0,1,1
1587,0.0,0.0,2.0,2.0,2.0,1.0,2,2
1588,0.0,1.0,5.0,4.0,1.0,2.0,3,3
1589,1.0,3.0,3.0,4.0,2.0,2.0,0,0
1590,1.0,0.0,4.0,5.0,0.0,0.0,2,2
1591,1.0,2.0,4.0,4.0,2.0,2.0,3,0
1592,2.0,0.0,3.0,5.0,1.0,2.0,0,0
1593,3.0,2.0,2.0,5.0,0.0,2.0,2,2
1594,1.0,0.0,5.0,5.0,1.0,2.0,3,3
1595,1.0,2.0,5.0,2.0,0.0,1.0,2,2
1596,0.0,1.0,3.0,5.0,1.0,1.0,1,1
1597,1.0,0.0,4.0,4.0,2.0,0.0,2,2
1598,1.0,1.0,2.0,5.0,2.0,1.0,1,0
1599,1.0,3.0,4.0,4.0,1.0,1.0,0,0
1600,0.0,1.0,3.0,2.0,0.0,2.0,2,2
1601,0.0,3.0,5.0,4.0,1.0,1.0,0,0
1602,0.0,0.0,2.0,5.0,2.0,1.0,1,1
1603,1.0,0.0,5.0,4.0,1.0,2.0,3,3
1604,0.0,3.0,5.0,5.0,1.0,1.0,0,0
1605,2.0,1.0,3.0,4.0,2.0,1.0,0,0
1606,0.0,1.0,5.0,5.0,2.0,2.0,3,3
1607,1.0,0.0,4.0,4.0,1.0,2.0,3,3
1608,0.0,0.0,4.0,5.0,0.0,2.0,1,1
1609,0.0,3.0,2.0,2.0,1.0,2.0,2,2
1610,3.0,1.0,4.0,4.0,2.0,2.0,0,0
1611,1.0,0.0,3.0,5.0,2.0,1.0,1,1
1612,0.0,0.0,4.0,5.0,0.0,2.0,1,1
1613,0.0,0.0,4.0,4.0,0.0,2.0,1,1
1614,1.0,0.0,5.0,5.0,0.0,2.0,1,1
1615,1.0,0.0,4.0,5.0,1.0,0.0,2,2
1616,0.0,0.0,5.0,4.0,0.0,2.0,1,1
1617,1.0,0.0,3.0,5.0,2.0,1.0,1,1
1618,0.0,0.0,3.0,5.0,2.0,1.0,1,1
1619,2.0,0.0,2.0,4.0,0.0,2.0,0,0
1620,0.0,0.0,3.0,5.0,1.0,2.0,3,3
1621,1.0,2.0,4.0,2.0,1.0,1.0,2,2
1622,1.0,0.0,2.0,5.0,2.0,2.0,3,3
1623,0.0,0.0,5.0,4.0,2.0,1.0,1,1
1624,0.0,0.0,3.0,5.0,1.0,2.0,3,3
1625,2.0,1.0,5.0,4.0,2.0,1.0,0,0
1626,2.0,1.0,4.0,5.0,0.0,2.0,0,0
1627,0.0,1.0,2.0,2.0,0.0,0.0,2,2
1628,0.0,0.0,5.0,2.0,2.0,2.0,2,2
1629,0.0,2.0,4.0,5.0,1.0,2.0,3,3
1630,3.0,0.0,3.0,2.0,1.0,0.0,2,2
1631,2.0,2.0,5.0,4.0,2.0,1.0,0,0
1632,0.0,1.0,3.0,2.0,1.0,1.0,2,2
1633,1.0,3.0,2.0,4.0,1.0,0.0,2,2
1634,0.0,2.0,3.0,5.0,2.0,2.0,3,3
1635,2.0,2.0,4.0,5.0,2.0,2.0,0,0
1636,1.0,3.0,2.0,5.0,2.0,1.0,0,0
1637,1.0,0.0,5.0,4.0,2.0,2.0,3,3
1638,1.0,3.0,2.0,5.0,0.0,2.0,0,2
1639,2.0,3.0,4.0,2.0,1.0,1.0,2,2
1640,1.0,1.0,3.0,4.0,2.0,2.0,3,3
1641,1.0,0.0,5.0,4.0,1.0,2.0,3,3
1642,1.0,0.0,2.0,4.0,2.0,1.0,1,1
1643,0.0,0.0,4.0,5.0,1.0,2.0,3,3
1644,1.0,1.0,4.0,2.0,2.0,2.0,2,2
1645,2.0,0.0,4.0,4.0,1.0,0.0,2,2
1646,0.0,2.0,3.0,5.0,1.0,2.0,3,3
1647,2.0,1.0,2.0,4.0,2.0,2.0,0,0
1648,0.0,1.0,4.0,4.0,1.0,2.0,3,3
1649,0.0,1.0,5.0,5.0,2.0,2.0,3,3
1650,1.0,2.0,2.0,5.0,0.0,0.0,2,2
1651,3.0,0.0,2.0,2.0,1.0,0.0,2,2
1652,1.0,0.0,2.0,4.0,2.0,2.0,3,3
1653,3.0,2.0,3.0,2.0,1.0,1.0,2,2
1654,1.0,0.0,4.0,5.0,2.0,1.0,1,1
1655,0.0,1.0,4.0,4.0,2.0,1.0,1,1
1656,3.0,1.0,3.0,2.0,2.0,1.0,2,2
1657,3.0,0.0,2.0,5.0,0.0,0.0,2,2
1658,0.0,0.0,4.0,5.0,1.0,1.0,1,1
1659,0.0,1.0,4.0,4.0,1.0,2.0,3,3
1660,1.0,1.0,5.0,4.0,0.0,2.0,1,0
1661,2.0,0.0,3.0,4.0,0.0,0.0,2,2
1662,1.0,2.0,3.0,2.0,0.0,1.0,2,2
1663,2.0,3.0,2.0,4.0,0.0,0.0,2,2
1664,0.0,3.0,2.0,2.0,2.0,0.0,2,2
1665,0.0,3.0,2.0,5.0,0.0,0.0,2,2
1666,0.0,0.0,2.0,5.0,2.0,2.0,3,3
1667,1.0,3.0,3.0,5.0,2.0,1.0,0,0
1668,3.0,3.0,3.0,4.0,2.0,1.0,2,2
1669,0.0,1.0,3.0,5.0,1.0,2.0,3,3
1670,1.0,0.0,4.0,4.0,2.0,2.0,3,3
1671,3.0,1.0,4.0,4.0,0.0,2.0,0,0
1672,1.0,0.0,3.0,5.0,2.0,1.0,1,1
1673,3.0,1.0,4.0,2.0,0.0,0.0,2,2
1674,1.0,0.0,4.0,5.0,1.0,2.0,3,3
1675,2.0,3.0,4.0,5.0,2.0,1.0,2,2
1676,2.0,3.0,3.0,4.0,2.0,1.0,2,2
1677,2.0,3.0,5.0,5.0,0.0,1.0,2,2
1678,0.0,1.0,3.0,5.0,2.0,2.0,3,3
1679,0.0,3.0,3.0,2.0,0.0,0.0,2,2
1680,1.0,3.0,3.0,2.0,0.0,2.0,2,2
1681,3.0,1.0,3.0,5.0,2.0,0.0,2,2
1682,3.0,1.0,2.0,4.0,2.0,2.0,0,0
1683,0.0,0.0,4.0,4.0,2.0,2.0,3,3
1684,1.0,2.0,2.0,4.0,2.0,1.0,0,0
1685,0.0,1.0,2.0,5.0,2.0,2.0,3,3
1686,0.0,2.0,2.0,5.0,1.0,1.0,0,0
1687,3.0,1.0,4.0,4.0,2.0,2.0,0,0
1688,2.0,1.0,5.0,2.0,1.0,1.0,2,2
1689,2.0,3.0,4.0,5.0,2.0,2.0,2,2
1690,2.0,0.0,4.0,2.0,0.0,0.0,2,2
1691,0.0,0.0,5.0,5.0,1.0,1.0,1,1
1692,1.0,0.0,4.0,4.0,2.0,1.0,1,1
1693,0.0,1.0,3.0,4.0,0.0,2.0,1,1
1694,0.0,0.0,4.0,2.0,1.0,2.0,2,2
1695,2.0,0.0,4.0,2.0,1.0,2.0,2,2
1696,2.0,0.0,4.0,5.0,0.0,0.0,2,2
1697,0.0,0.0,3.0,5.0,1.0,1.0,1,1
1698,3.0,1.0,4.0,4.0,0.0,0.0,2,2
1699,2.0,1.0,3.0,4.0,1.0,2.0,0,0
1700,0.0,2.0,5.0,4.0,2.0,2.0,3,3
1701,1.0,0.0,4.0,4.0,0.0,1.0,0,0
1702,0.0,0.0,5.0,4.0,1.0,1.0,1,1
1703,1.0,0.0,2.0,5.0,2.0,2.0,3,3
1704,0.0,0.0,5.0,4.0,2.0,2.0,3,3
1705,2.0,0.0,3.0,5.0,0.0,2.0,0,0
1706,0.0,2.0,4.0,4.0,2.0,1.0,0,0
1707,3.0,2.0,4.0,2.0,1.0,1.0,2,2
1708,0.0,1.0,2.0,5.0,2.0,1.0,1,1
1709,0.0,1.0,2.0,5.0,2.0,1.0,1,1
1710,1.0,1.0,4.0,4.0,2.0,2.0,3,3
1711,0.0,1.0,2.0,4.0,2.0,2.0,3,3
1712,0.0,2.0,2.0,5.0,2.0,2.0,3,3
1713,0.0,0.0,4.0,5.0,1.0,2.0,3,3
1714,0.0,1.0,2.0,4.0,0.0,2.0,1,1
1715,0.0,0.0,2.0,5.0,2.0,2.0,3,3
1716,0.0,1.0,4.0,4.0,1.0,0.0,2,2
1717,0.0,1.0,4.0,5.0,1.0,1.0,1,1
1718,3.0,1.0,5.0,4.0,1.0,0.0,2,2
1719,2.0,2.0,5.0,4.0,1.0,1.0,0,0
1720,1.0,0.0,3.0,4.0,1.0,2.0,3,1
1721,1.0,0.0,4.0,4.0,0.0,2.0,1,1
1722,1.0,0.0,4.0,4.0,1.0,2.0,3,3
1723,1.0,1.0,2.0,4.0,0.0,2.0,1,0
1724,2.0,0.0,4.0,2.0,2.0,2.0,2,2
1725,0.0,0.0,3.0,4.0,0.0,2.0,1,1
1726,3.0,0.0,3.0,5.0,2.0,2.0,0,0
1727,1.0,0.0,5.0,5.0,1.0,1.0,1,1
1728,0.0,2.0,5.0,5.0,1.0,2.0,3,3
1729,0.0,1.0,3.0,2.0,0.0,0.0,2,2
1730,3.0,1.0,5.0,4.0,2.0,2.0,0,0
1731,0.0,0.0,4.0,4.0,2.0,1.0,1,1
1732,0.0,1.0,2.0,5.0,2.0,2.0,3,3
1733,1.0,1.0,5.0,2.0,1.0,1.0,2,2
1734,1.0,3.0,3.0,2.0,0.0,1.0,2,2
1735,1.0,3.0,5.0,5.0,2.0,1.0,0,0
1736,1.0,1.0,2.0,4.0,2.0,2.0,3,3
1737,0.0,2.0,4.0,4.0,2.0,2.0,3,3
1738,1.0,0.0,2.0,2.0,0.0,0.0,2,2
1739,0.0,0.0,3.0,5.0,1.0,2.0,3,3
1740,1.0,0.0,2.0,5.0,2.0,1.0,1,1
1741,0.0,0.0,2.0,4.0,2.0,1.0,1,1
1742,0.0,0.0,5.0,5.0,1.0,2.0,3,3
1743,0.0,3.0,5.0,5.0,2.0,1.0,0,0
1744,0.0,1.0,2.0,5.0,1.0,2.0,3,1
1745,3.0,3.0,4.0,5.0,1.0,2.0,2,2
1746,0.0,2.0,2.0,4.0,1.0,1.0,0,0
1747,3.0,1.0,3.0,5.0,0.0,1.0,2,2
1748,3.0,2.0,5.0,4.0,0.0,0.0,2,2
1749,2.0,0.0,5.0,5.0,1.0,1.0,0,0
1750,2.0,1.0,4.0,5.0,0.0,1.0,2,2
1751,0.0,2.0,3.0,4.0,2.0,2.0,3,3
1752,1.0,0.0,3.0,5.0,1.0,1.0,1,1
1753,1.0,0.0,2.0,4.0,1.0,2.0,3,1
1754,0.0,2.0,5.0,5.0,2.0,2.0,3,3
1755,1.0,0.0,3.0,4.0,2.0,2.0,3,3
1756,3.0,0.0,5.0,5.0,2.0,2.0,0,0
1757,0.0,3.0,4.0,5.0,1.0,1.0,0,0
1758,0.0,1.0,4.0,4.0,1.0,2.0,3,3
1759,1.0,0.0,2.0,5.0,2.0,1.0,1,1
1760,0.0,1.0,5.0,5.0,2.0,0.0,2,2
1761,0.0,0.0,3.0,4.0,2.0,2.0,3,3
1762,0.0,1.0,5.0,5.0,1.0,1.0,1,1
1763,3.0,3.0,5.0,5.0,2.0,1.0,2,2
1764,3.0,1.0,4.0,5.0,0.0,2.0,0,0
1765,1.0,0.0,3.0,4.0,0.0,2.0,1,1
1766,1.0,2.0,4.0,4.0,1.0,1.0,0,0
1767,0.0,1.0,2.0,5.0,1.0,2.0,3,1
1768,1.0,1.0,4.0,5.0,1.0,2.0,3,3
1769,0.0,0.0,4.0,4.0,1.0,1.0,1,1
1770,2.0,3.0,5.0,2.0,0.0,0.0,2,2
1771,0.0,0.0,5.0,5.0,2.0,0.0,2,2
1772,1.0,0.0,3.0,5.0,2.0,1.0,1,1
1773,0.0,0.0,4.0,2.0,1.0,1.0,2,2
1774,2.0,2.0,4.0,5.0,1.0,1.0,0,0
1775,0.0,1.0,2.0,4.0,0.0,2.0,1,1
1776,2.0,2.0,5.0,4.0,1.0,0.0,2,2
1777,0.0,1.0,5.0,5.0,0.0,2.0,1,1
1778,1.0,1.0,4.0,5.0,1.0,2.0,3,3
1779,1.0,2.0,4.0,4.0,2.0,2.0,3,0
1780,0.0,3.0,3.0,4.0,2.0,1.0,0,0
1781,0.0,0.0,3.0,4.0,2.0,1.0,1,1
1782,1.0,0.0,4.0,4.0,1.0,2.0,3,3
1783,3.0,1.0,5.0,2.0,1.0,1.0,2,2
1784,0.0,2.0,4.0,4.0,1.0,2.0,3,3
1785,1.0,0.0,5.0,4.0,2.0,2.0,3,3
1786,2.0,2.0,4.0,4.0,1.0,1.0,0,0
1787,1.0,0.0,3.0,5.0,0.0,2.0,1,1
1788,1.0,0.0,4.0,4.0,1.0,1.0,1,1
1789,1.0,1.0,3.0,5.0,0.0,1.0,0,0
1790,3.0,1.0,5.0,4.0,1.0,1.0,0,0
1791,2.0,1.0,3.0,5.0,2.0,2.0,0,0
1792,0.0,3.0,2.0,5.0,2.0,2.0,0,0
1793,1.0,0.0,3.0,4.0,2.0,1.0,1,1
1794,0.0,0.0,3.0,5.0,2.0,1.0,1,1
1795,0.0,1.0,3.0,5.0,2.0,2.0,3,3
1796,0.0,0.0,3.0,4.0,2.0,2.0,3,3
1797,0.0,0.0,5.0,5.0,2.0,1.0,1,1
1798,0.0,1.0,4.0,4.0,1.0,2.0,3,3
1799,0.0,1.0,4.0,5.0,1.0,1.0,1,1
1800,1.0,2.0,3.0,5.0,2.0,1.0,0,0
1801,3.0,1.0,4.0,5.0,2.0,2.0,0,0
1802,1.0,1.0,2.0,4.0,2.0,1.0,1,0
1803,1.0,3.0,3.0,4.0,1.0,1.0,0,2
1804,2.0,2.0,5.0,5.0,1.0,0.0,2,2
1805,0.0,0.0,3.0,5.0,2.0,2.0,3,3
1806,0.0,0.0,5.0,5.0,2.0,2.0,3,3
1807,0.0,1.0,5.0,4.0,0.0,2.0,1,1
1808,1.0,0.0,3.0,5.0,2.0,2.0,3,3
1809,0.0,3.0,4.0,5.0,1.0,2.0,0,0
1810,2.0,2.0,3.0,5.0,2.0,2.0,0,0
1811,0.0,0.0,2.0,4.0,0.0,2.0,1,1
1812,0.0,0.0,5.0,5.0,1.0,1.0,1,1
1813,3.0,1.0,3.0,4.0,2.0,2.0,0,0
1814,0.0,1.0,5.0,4.0,1.0,1.0,1,1
1815,0.0,0.0,5.0,4.0,0.0,2.0,1,1
1816,1.0,2.0,4.0,5.0,1.0,1.0,0,0
1817,0.0,0.0,5.0,5.0,1.0,1.0,1,1
1818,1.0,0.0,5.0,4.0,0.0,2.0,1,1
1819,0.0,0.0,5.0,4.0,2.0,1.0,1,1
1820,0.0,2.0,5.0,5.0,2.0,2.0,3,3
1821,0.0,1.0,4.0,5.0,1.0,1.0,1,1
1822,0.0,3.0,3.0,4.0,2.0,1.0,0,0
1823,0.0,2.0,5.0,4.0,1.0,2.0,3,3
1824,0.0,1.0,4.0,2.0,1.0,1.0,2,2
1825,1.0,0.0,5.0,4.0,2.0,1.0,1,1
1826,0.0,1.0,4.0,5.0,1.0,2.0,3,3
1827,2.0,1.0,2.0,5.0,1.0,2.0,0,0
1828,1.0,0.0,4.0,2.0,1.0,2.0,2,2
1829,1.0,1.0,4.0,5.0,0.0,1.0,0,0
